center,left,right,steering,throttle,brake,speed
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_09_592.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_09_592.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_09_592.jpg, -0.03481566, 0.3939435, 0, 30.03648
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_09_701.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_09_701.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_09_701.jpg, -0.03481566, 0.3939435, 0, 30.03668
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_09_809.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_09_809.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_09_809.jpg, -0.06047303, 0.3939435, 0, 30.03648
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_09_912.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_09_912.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_09_912.jpg, -0.06047303, 0.3939435, 0, 30.03667
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_10_020.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_10_020.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_10_020.jpg, -0.06047303, 0.3939435, 0, 30.0368
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_10_150.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_10_150.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_10_150.jpg, -0.04122059, 0.3939435, 0, 30.03704
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_10_259.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_10_259.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_10_259.jpg, -0.04122059, 0.3939435, 0, 30.03706
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_10_364.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_10_364.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_10_364.jpg, -0.03481566, 0.3939435, 0, 30.03709
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_10_469.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_10_469.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_10_469.jpg, 0, 0.3939435, 0, 30.03701
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_10_575.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_10_575.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_10_575.jpg, -0.002753367, 0.3939435, 0, 30.03665
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_10_681.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_10_681.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_10_681.jpg, -0.002753367, 0.3939435, 0, 30.03692
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_10_788.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_10_788.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_10_788.jpg, -0.002753367, 0.3939435, 0, 30.03689
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_10_895.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_10_895.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_10_895.jpg, -0.005955828, 0.3939435, 0, 30.03682
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_11_001.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_11_001.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_11_001.jpg, -0.005955828, 0.3939435, 0, 30.03685
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_11_107.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_11_107.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_11_107.jpg, -0.005955828, 0.3939435, 0, 30.03685
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_11_216.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_11_216.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_11_216.jpg, -0.005955828, 0.3939435, 0, 30.03685
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_11_324.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_11_324.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_11_324.jpg, -0.005955828, 0.3939435, 0, 30.03685
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_11_427.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_11_427.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_11_427.jpg, -0.005955828, 0.3939435, 0, 30.03687
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_11_532.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_11_532.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_11_532.jpg, -0.005955828, 0.3939435, 0, 30.03686
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_11_637.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_11_637.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_11_637.jpg, -0.02196814, 0.3939435, 0, 30.03681
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_11_768.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_11_768.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_11_768.jpg, -0.03481566, 0.3939435, 0, 30.03681
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_11_873.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_11_873.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_11_873.jpg, -0.03481566, 0.3939435, 0, 30.03662
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_11_981.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_11_981.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_11_981.jpg, -0.04122059, 0.3939435, 0, 30.03672
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_12_082.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_12_082.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_12_082.jpg, -0.04122059, 0.3939435, 0, 30.03662
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_12_183.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_12_183.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_12_183.jpg, -0.06047303, 0.3939435, 0, 30.03654
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_12_297.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_12_297.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_12_297.jpg, -0.06047303, 0.3939435, 0, 30.03671
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_12_402.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_12_402.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_12_402.jpg, -0.06047303, 0.3939435, 0, 30.03678
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_12_507.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_12_507.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_12_507.jpg, -0.06047303, 0.3939435, 0, 30.03685
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_12_614.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_12_614.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_12_614.jpg, -0.06047303, 0.3939435, 0, 30.03692
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_12_719.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_12_719.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_12_719.jpg, -0.06047303, 0.3939435, 0, 30.03697
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_12_827.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_12_827.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_12_827.jpg, 0, 0.3939435, 0, 30.03689
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_12_928.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_12_928.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_12_928.jpg, 0, 0.3939435, 0, 30.03682
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_13_040.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_13_040.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_13_040.jpg, 0, 0.3939435, 0, 30.03695
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_13_150.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_13_150.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_13_150.jpg, 0, 0.3650837, 0, 30.02729
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_13_256.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_13_256.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_13_256.jpg, 0, 0.3298189, 0, 30.02046
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_13_365.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_13_365.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_13_365.jpg, 0, 0.3298189, 0, 30.02058
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_13_468.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_13_468.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_13_468.jpg, 0, 0.3298189, 0, 30.0206
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_13_578.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_13_578.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_13_578.jpg, 0, 0.3298189, 0, 30.0206
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_13_683.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_13_683.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_13_683.jpg, 0, 0.3298189, 0, 30.02061
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_13_792.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_13_792.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_13_792.jpg, 0, 0.3298189, 0, 30.02061
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_13_898.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_13_898.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_13_898.jpg, 0, 0.3298189, 0, 30.02061
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_14_009.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_14_009.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_14_009.jpg, 0, 0.3298189, 0, 30.02061
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_14_116.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_14_116.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_14_116.jpg, 0, 0.3298189, 0, 30.02061
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_14_229.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_14_229.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_14_229.jpg, 0, 0.3298189, 0, 30.0206
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_14_332.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_14_332.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_14_332.jpg, 0, 0.3298189, 0, 30.02061
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_14_442.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_14_442.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_14_442.jpg, 0, 0.3298189, 0, 30.02061
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_14_551.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_14_551.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_14_551.jpg, 0, 0.3298189, 0, 30.02061
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_14_656.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_14_656.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_14_656.jpg, 0, 0.3298189, 0, 30.02061
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_14_766.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_14_766.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_14_766.jpg, 0, 0.3298189, 0, 30.02061
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_14_870.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_14_870.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_14_870.jpg, 0, 0.3298189, 0, 30.02061
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_14_976.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_14_976.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_14_976.jpg, 0, 0.3298189, 0, 30.0206
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_15_087.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_15_087.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_15_087.jpg, 0, 0.3298189, 0, 30.02061
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_15_197.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_15_197.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_15_197.jpg, 0, 0.3298189, 0, 30.02061
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_15_302.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_15_302.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_15_302.jpg, 0, 0.3298189, 0, 30.02061
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_15_409.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_15_409.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_15_409.jpg, 0, 0.3298189, 0, 30.02056
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_15_512.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_15_512.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_15_512.jpg, 0, 0.3298189, 0, 30.02051
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_15_619.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_15_619.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_15_619.jpg, 0, 0.3298189, 0, 30.02047
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_15_755.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_15_755.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_15_755.jpg, -0.01236075, 0.3298189, 0, 30.02043
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_15_885.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_15_885.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_15_885.jpg, -0.005955828, 0.3298189, 0, 30.02036
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_16_016.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_16_016.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_16_016.jpg, -0.002753367, 0.3298189, 0, 30.02036
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_16_147.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_16_147.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_16_147.jpg, -0.03481566, 0.3298189, 0, 30.02014
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_16_249.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_16_249.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_16_249.jpg, -0.06047303, 0.3298189, 0, 30.01997
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_16_350.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_16_350.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_16_350.jpg, -0.09573779, 0.3298189, 0, 30.0194
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_16_459.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_16_459.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_16_459.jpg, -0.09894026, 0.3298189, 0, 30.01981
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_16_566.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_16_566.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_16_566.jpg, -0.06047303, 0.3298189, 0, 30.02071
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_16_674.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_16_674.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_16_674.jpg, -0.06047303, 0.3298189, 0, 30.02067
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_16_778.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_16_778.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_16_778.jpg, -0.03481566, 0.3298189, 0, 30.02073
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_16_892.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_16_892.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_16_892.jpg, -0.01236075, 0.3298189, 0, 30.02068
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_16_999.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_16_999.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_16_999.jpg, -0.005955828, 0.3298189, 0, 30.02069
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_17_109.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_17_109.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_17_109.jpg, -0.005955828, 0.3298189, 0, 30.02069
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_17_219.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_17_219.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_17_219.jpg, -0.005955828, 0.3298189, 0, 30.02071
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_17_331.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_17_331.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_17_331.jpg, -0.005955828, 0.3298189, 0, 30.02059
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_17_445.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_17_445.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_17_445.jpg, -0.005955828, 0.3298189, 0, 30.02062
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_17_555.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_17_555.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_17_555.jpg, -0.005955828, 0.3298189, 0, 30.02052
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_17_665.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_17_665.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_17_665.jpg, -0.005955828, 0.3298189, 0, 30.02057
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_17_773.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_17_773.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_17_773.jpg, -0.005955828, 0.3298189, 0, 30.02056
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_17_886.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_17_886.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_17_886.jpg, -0.005955828, 0.3298189, 0, 30.02056
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_17_993.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_17_993.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_17_993.jpg, -0.005955828, 0.3298189, 0, 30.02057
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_18_103.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_18_103.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_18_103.jpg, -0.005955828, 0.3298189, 0, 30.02057
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_20_00_18_209.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_20_00_18_209.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_20_00_18_209.jpg, -0.005955828, 0.3298189, 0, 30.02058
